PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Market Value,Image,Scor
fc_botosani_michael_pavlovic,fc_botosani,FC Botosani,fc_botosani.png,3,Michael Pavlovic,Left-Back,"Jun 12, 2001 (23)",Slovenia,€300k,fc_botosani_michael_pavlovic.png,2
fc_botosani_alexandru_tiganasu,fc_botosani,FC Botosani,fc_botosani.png,30,Alexandru Tiganasu,Left-Back,"Jun 12, 1990 (34)",Romania,€150k,fc_botosani_alexandru_tiganasu.png,2
fc_botosani_romario_benzar,fc_botosani,FC Botosani,fc_botosani.png,20,Romario Benzar,Right-Back,"Mar 26, 1992 (32)",Romania,€100k,fc_botosani_romario_benzar.png,2
fc_botosani_alexandru_albu,fc_botosani,FC Botosani,fc_botosani.png,-,Alexandru Albu,Defensive Midfield,"Aug 17, 1993 (31)",Romania,€600k,fc_botosani_alexandru_albu.png,2
fc_botosani_enriko_papa,fc_botosani,FC Botosani,fc_botosani.png,67,Enriko Papa,Central Midfield,"Mar 12, 1993 (31)",Albania,€300k,fc_botosani_enriko_papa.jpg,2
fc_botosani_robert_filip,fc_botosani,FC Botosani,fc_botosani.png,-,Robert Filip,Central Midfield,"Mar 2, 2002 (22)",Romania,€200k,fc_botosani_robert_filip.png,2
fc_botosani_francisco_junior,fc_botosani,FC Botosani,fc_botosani.png,22,Francisco Junior,Central Midfield,"Jan 18, 1992 (33)",Guinea-Bissau,€150k,fc_botosani_francisco_junior.png,2
fc_botosani_adams_friday,fc_botosani,FC Botosani,fc_botosani.png,12,Adams Friday,Right Midfield,"Nov 23, 2002 (22)",Nigeria,€350k,fc_botosani_adams_friday.png,2
fc_botosani_stefan_bodisteanu,fc_botosani,FC Botosani,fc_botosani.png,7,Stefan Bodisteanu,Attacking Midfield,"Feb 1, 2003 (22)",Romania,€450k,fc_botosani_stefan_bodisteanu.png,2
fc_botosani_aldair_ferreira,fc_botosani,FC Botosani,fc_botosani.png,83,Aldair Ferreira,Attacking Midfield,"Mar 26, 1998 (26)",Angola,€400k,fc_botosani_aldair_ferreira.png,2
fc_botosani_hervin_ongenda,fc_botosani,FC Botosani,fc_botosani.png,26,Hervin Ongenda,Attacking Midfield,"Jun 24, 1995 (29)",France,€300k,fc_botosani_hervin_ongenda.png,2
fc_botosani_alexandru_cimpanu,fc_botosani,FC Botosani,fc_botosani.png,10,Alexandru Cimpanu,Right Winger,"Oct 8, 2000 (24)",Romania,€350k,fc_botosani_alexandru_cimpanu.png,2
fc_botosani_stefan_panoiu,fc_botosani,FC Botosani,fc_botosani.png,17,Stefan Panoiu,Right Winger,"Sep 23, 2002 (22)",Romania,€200k,fc_botosani_stefan_panoiu.png,2
fc_botosani_jaly_mouaddib,fc_botosani,FC Botosani,fc_botosani.png,64,Jaly Mouaddib,Right Winger,"Nov 18, 2000 (24)",France,€200k,fc_botosani_jaly_mouaddib.png,2
fc_botosani_george_gligor,fc_botosani,FC Botosani,fc_botosani.png,70,George Gligor,Right Winger,"Dec 13, 2004 (20)",Romania,€25k,fc_botosani_george_gligor.jpg,2
fc_botosani_zoran_mitrov,fc_botosani,FC Botosani,fc_botosani.png,11,Zoran Mitrov,Second Striker,"Jan 29, 2002 (23)",Romania,€200k,fc_botosani_zoran_mitrov.png,2
fc_botosani_enzo_lopez,fc_botosani,FC Botosani,fc_botosani.png,9,Enzo Lopez,Centre-Forward,"Mar 10, 1998 (26)",Argentina,€450k,fc_botosani_enzo_lopez.png,2
fc_botosani_adi_chica-rosa,fc_botosani,FC Botosani,fc_botosani.png,29,Adi Chica-Rosa,Centre-Forward,"Sep 8, 1998 (26)",Romania,€300k,fc_botosani_adi_chica-rosa.png,2
acsm_politehnica_iasi_jesus_fernandez,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,88,Jesus Fernandez,Goalkeeper,"Jun 11, 1988 (36)",Spain,€150k,acsm_politehnica_iasi_jesus_fernandez.png,3
acsm_politehnica_iasi_matija_boben,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,6,Matija Boben,Centre-Back,"Feb 26, 1994 (30)",Slovenia,€600k,acsm_politehnica_iasi_matija_boben.png,2
acsm_politehnica_iasi_nicolas_samayoa,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,3,Nicolas Samayoa,Centre-Back,"Aug 2, 1995 (29)",Guatemala,€550k,acsm_politehnica_iasi_nicolas_samayoa.png,3
acsm_politehnica_iasi_claudio_silva,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,4,Claudio Silva,Centre-Back,"Jun 29, 2000 (24)",Portugal,€350k,acsm_politehnica_iasi_claudio_silva.jpg,3
acsm_politehnica_iasi_stefan_stefanovici,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,20,Stefan Stefanovici,Left-Back,"Feb 20, 2002 (22)",Romania,€450k,acsm_politehnica_iasi_stefan_stefanovici.png,3
acsm_politehnica_iasi_rares_ispas,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,27,Rares Ispas,Left-Back,"Aug 26, 2000 (24)",Romania,€450k,acsm_politehnica_iasi_rares_ispas.jpg,3
acsm_politehnica_iasi_catalin_cret,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,13,Catalin Cret,Left-Back,"Jul 1, 1999 (25)",Romania,-,acsm_politehnica_iasi_catalin_cret.jpg,2
acsm_politehnica_iasi_mihai_adascalitei,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,26,Mihai Adascalitei,Right-Back,"Nov 1, 1994 (30)",Romania,€400k,acsm_politehnica_iasi_mihai_adascalitei.png,2
acsm_politehnica_iasi_samuel_oum_gouet,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,5,Samuel Oum Gouet,Defensive Midfield,"Dec 14, 1997 (27)",Cameroon,€400k,acsm_politehnica_iasi_samuel_oum_gouet.jpg,3
acsm_politehnica_iasi_mihai_bordeianu,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,37,Mihai Bordeianu,Central Midfield,"Nov 18, 1991 (33)",Romania,€350k,acsm_politehnica_iasi_mihai_bordeianu.png,3
acsm_politehnica_iasi_julian_marchioni,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,24,Julian Marchioni,Central Midfield,"Mar 11, 1993 (31)",Argentina,€250k,acsm_politehnica_iasi_julian_marchioni.png,3
acsm_politehnica_iasi_mursal_banse,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,-,Mursal Banse,Left Midfield,"Oct 11, 2006 (18)",Italy,€10k,acsm_politehnica_iasi_mursal_banse.jpg,1
acsm_politehnica_iasi_alin_roman,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,10,Alin Roman,Attacking Midfield,"Jan 27, 1994 (31)",Romania,€650k,acsm_politehnica_iasi_alin_roman.png,3
acsm_politehnica_iasi_goncalo_teixeira,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,7,Goncalo Teixeira,Left Winger,"Nov 24, 1999 (25)",Portugal,€400k,acsm_politehnica_iasi_goncalo_teixeira.jpeg,3
acsm_politehnica_iasi_tailson,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,99,Tailson,Right Winger,"Mar 5, 1999 (25)",Brazil,€400k,acsm_politehnica_iasi_tailson.jpg,3
acsm_politehnica_iasi_sekou_camara,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,19,Sekou Camara,Centre-Forward,"Jul 20, 1997 (27)",Guinea,€200k,acsm_politehnica_iasi_sekou_camara.png,3
fc_buzau_alexandru_greab,fc_buzau,FC Buzău,fc_buzau.png,12,Alexandru Greab,Goalkeeper,"May 26, 1992 (32)",Romania,€300k,fc_buzau_alexandru_greab.JPG,2
fc_buzau_dorian_railean,fc_buzau,FC Buzău,fc_buzau.png,39,Dorian Railean,Goalkeeper,"Oct 13, 1993 (31)",Moldova,€250k,fc_buzau_dorian_railean.png,2
fc_buzau_david_lazar,fc_buzau,FC Buzău,fc_buzau.png,1,David Lazar,Goalkeeper,"Aug 8, 1991 (33)",Romania,€200k,fc_buzau_david_lazar.png,3
fc_buzau_dragos_horeboiu,fc_buzau,FC Buzău,fc_buzau.png,29,Dragos Horeboiu,Goalkeeper,"Sep 5, 2002 (22)",Romania,€10k,fc_buzau_dragos_horeboiu.jpg,2
fc_buzau_grigore_turda,fc_buzau,FC Buzău,fc_buzau.png,5,Grigore Turda,Centre-Back,"Jul 24, 1997 (27)",Romania,€500k,fc_buzau_grigore_turda.JPG,2
fc_buzau_alin_dobrosavlevici,fc_buzau,FC Buzău,fc_buzau.png,21,Alin Dobrosavlevici,Centre-Back,"Oct 24, 1994 (30)",Romania,€300k,fc_buzau_alin_dobrosavlevici.JPG,3
fc_buzau_dragan_lovric,fc_buzau,FC Buzău,fc_buzau.png,25,Dragan Lovric,Centre-Back,"Jan 3, 1996 (29)",Croatia,€300k,fc_buzau_dragan_lovric.png,3
fc_buzau_mike_cestor,fc_buzau,FC Buzău,fc_buzau.png,92,Mike Cestor,Centre-Back,"Apr 30, 1992 (32)",DR Congo,€150k,fc_buzau_mike_cestor.JPG,3
fc_buzau_bradley_de_nooijer,fc_buzau,FC Buzău,fc_buzau.png,26,Bradley de Nooijer,Left-Back,"Nov 7, 1997 (27)",Netherlands,€500k,fc_buzau_bradley_de_nooijer.png,2
fc_buzau_robert_salceanu,fc_buzau,FC Buzău,fc_buzau.png,18,Robert Salceanu,Left-Back,"Jan 13, 2004 (21)",Romania,€200k,fc_buzau_robert_salceanu.jpg,2
fc_buzau_denis_dumitrascu,fc_buzau,FC Buzău,fc_buzau.png,80,Denis Dumitrascu,Left-Back,"Apr 27, 1995 (29)",Romania,€200k,fc_buzau_denis_dumitrascu.png,2
fc_buzau_alessandro_ciranni,fc_buzau,FC Buzău,fc_buzau.png,14,Alessandro Ciranni,Right-Back,"Jun 28, 1996 (28)",Belgium,€400k,fc_buzau_alessandro_ciranni.jpg,2
fc_buzau_sergiu_pirvulescu,fc_buzau,FC Buzău,fc_buzau.png,22,Sergiu Pirvulescu,Right-Back,"Jul 21, 2003 (21)",Romania,€250k,fc_buzau_sergiu_pirvulescu.png,2
fc_buzau_diego_ferraresso,fc_buzau,FC Buzău,fc_buzau.png,87,Diego Ferraresso,Right-Back,"May 21, 1992 (32)",Bulgaria,€175k,fc_buzau_diego_ferraresso.png,2
fc_buzau_dragos_albu,fc_buzau,FC Buzău,fc_buzau.png,8,Dragos Albu,Defensive Midfield,"Mar 15, 2001 (23)",Romania,€450k,fc_buzau_dragos_albu.JPG,2
fc_buzau_david_tavares,fc_buzau,FC Buzău,fc_buzau.png,20,David Tavares,Central Midfield,"Mar 19, 1999 (25)",Cape Verde,€250k,fc_buzau_david_tavares.jpg,2
fc_buzau_luca_mihai,fc_buzau,FC Buzău,fc_buzau.png,4,Luca Mihai,Central Midfield,"Oct 11, 2003 (21)",Romania,€100k,fc_buzau_luca_mihai.png,3
fc_buzau_vito,fc_buzau,FC Buzău,fc_buzau.png,28,Vito,Central Midfield,"Sep 18, 1997 (27)",Portugal,€100k,fc_buzau_vito.png,2
fc_buzau_constantin_budescu,fc_buzau,FC Buzău,fc_buzau.png,10,Constantin Budescu,Attacking Midfield,"Feb 19, 1989 (35)",Romania,€250k,fc_buzau_constantin_budescu.png,4
fc_buzau_cristian_dumitru,fc_buzau,FC Buzău,fc_buzau.png,-,Cristian Dumitru,Left Winger,"Dec 13, 2001 (23)",Romania,€200k,fc_buzau_cristian_dumitru.png,2
fc_buzau_alexandru_isfan,fc_buzau,FC Buzău,fc_buzau.png,30,Alexandru Isfan,Right Winger,"Jan 31, 2000 (25)",Romania,€350k,fc_buzau_alexandru_isfan.png,3
fc_buzau_ricardo_matos,fc_buzau,FC Buzău,fc_buzau.png,9,Ricardo Matos,Centre-Forward,"Mar 25, 2000 (24)",Portugal,€450k,fc_buzau_ricardo_matos.png,3
fc_buzau_kevin_luckassen,fc_buzau,FC Buzău,fc_buzau.png,42,Kevin Luckassen,Centre-Forward,"Jul 26, 1993 (31)",Netherlands,€450k,fc_buzau_kevin_luckassen.jpeg,2
uta_arad_andrei_gorcea,uta_arad,UTA Arad,uta_arad.png,33,Andrei Gorcea,Goalkeeper,"Aug 2, 2001 (23)",Romania,€250k,uta_arad_andrei_gorcea.png,2
uta_arad_dejan_iliev,uta_arad,UTA Arad,uta_arad.png,22,Dejan Iliev,Goalkeeper,"Feb 25, 1995 (29)",North Macedonia,€150k,uta_arad_dejan_iliev.png,2
uta_arad_ibrahima_conte,uta_arad,UTA Arad,uta_arad.png,15,Ibrahima Conte,Centre-Back,"Apr 3, 1996 (28)",Guinea,€550k,uta_arad_ibrahima_conte.png,2
uta_arad_florent_poulolo,uta_arad,UTA Arad,uta_arad.png,6,Florent Poulolo,Centre-Back,"Jan 2, 1997 (28)",Martinique,€400k,uta_arad_florent_poulolo.png,2
uta_arad_alexandru_benga,uta_arad,UTA Arad,uta_arad.png,4,Alexandru Benga,Centre-Back,"Jun 15, 1989 (35)",Romania,€100k,uta_arad_alexandru_benga.png,3
uta_arad_damien_dussaut,uta_arad,UTA Arad,uta_arad.png,94,Damien Dussaut,Right-Back,"Nov 8, 1994 (30)",Martinique,€350k,uta_arad_damien_dussaut.png,3
uta_arad_ravy_tsouka,uta_arad,UTA Arad,uta_arad.png,25,Ravy Tsouka,Right-Back,"Dec 23, 1994 (30)",Congo,€300k,uta_arad_ravy_tsouka.jpg,2
uta_arad_cristian_mihai,uta_arad,UTA Arad,uta_arad.png,21,Cristian Mihai,Defensive Midfield,"Sep 23, 2004 (20)",Romania,€600k,uta_arad_cristian_mihai.png,2
uta_arad_denis_hrezdac,uta_arad,UTA Arad,uta_arad.png,97,Denis Hrezdac,Defensive Midfield,"Nov 3, 2001 (23)",Romania,€350k,uta_arad_denis_hrezdac.jpg,2
uta_arad_cornel_rapa,uta_arad,UTA Arad,uta_arad.png,31,Cornel Rapa,Right Midfield,"Jan 16, 1990 (35)",Romania,€125k,uta_arad_cornel_rapa.png,3
uta_arad_benjamin_van_durmen,uta_arad,UTA Arad,uta_arad.png,30,Benjamin Van Durmen,Left Midfield,"Mar 20, 1997 (27)",Belgium,€450k,uta_arad_benjamin_van_durmen.png,2
uta_arad_razvan_trif,uta_arad,UTA Arad,uta_arad.png,29,Razvan Trif,Left Midfield,"Oct 9, 1997 (27)",Romania,€350k,uta_arad_razvan_trif.png,2
uta_arad_valentin_costache,uta_arad,UTA Arad,uta_arad.png,19,Valentin Costache,Left Winger,"Aug 2, 1998 (26)",Romania,€550k,uta_arad_valentin_costache.png,3
uta_arad_eric_omondi,uta_arad,UTA Arad,uta_arad.png,24,Eric Omondi,Left Winger,"Aug 18, 1994 (30)",Kenya,€500k,uta_arad_eric_omondi.png,2
uta_arad_lamine_ghezali,uta_arad,UTA Arad,uta_arad.png,14,Lamine Ghezali,Right Winger,"Jul 6, 1999 (25)",France,€250k,uta_arad_lamine_ghezali.png,3
uta_arad_marian_danciu,uta_arad,UTA Arad,uta_arad.png,37,Marian Danciu,Right Winger,"Apr 24, 2002 (22)",Romania,€200k,uta_arad_marian_danciu.png,2
uta_arad_shayon_harrison,uta_arad,UTA Arad,uta_arad.png,11,Shayon Harrison,Centre-Forward,"Jul 13, 1997 (27)",England,€350k,uta_arad_shayon_harrison.png,3
uta_arad_andrei_dumiter,uta_arad,UTA Arad,uta_arad.png,7,Andrei Dumiter,Centre-Forward,"Apr 10, 1999 (25)",Romania,€200k,uta_arad_andrei_dumiter.png,3
uta_arad_daniel_zsori,uta_arad,UTA Arad,uta_arad.png,17,Daniel Zsori,Centre-Forward,"Oct 14, 2000 (24)",Hungary,€100k,uta_arad_daniel_zsori.jpg,2
afc_unirea_04_slobozia_denis_rusu,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,12,Denis Rusu,Goalkeeper,"Aug 2, 1990 (34)",Moldova,€250k,afc_unirea_04_slobozia_denis_rusu.png,3
afc_unirea_04_slobozia_filip_blazek,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,14,Filip Blazek,Centre-Back,"Mar 11, 1998 (26)",Slovakia,€350k,afc_unirea_04_slobozia_filip_blazek.png,3
afc_unirea_04_slobozia_ariel_lopez,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,5,Ariel Lopez,Centre-Back,"May 26, 1995 (29)",Uruguay,€300k,afc_unirea_04_slobozia_ariel_lopez.png,2
afc_unirea_04_slobozia_dmytro_pospelov,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,60,Dmytro Pospelov,Centre-Back,"Oct 19, 1991 (33)",Ukraine,€300k,afc_unirea_04_slobozia_dmytro_pospelov.png,4
afc_unirea_04_slobozia_daniel_serbanica,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,29,Daniel Serbanica,Left-Back,"Jun 25, 1996 (28)",Romania,€350k,afc_unirea_04_slobozia_daniel_serbanica.png,3
afc_unirea_04_slobozia_laurentiu_vlasceanu,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,7,Laurentiu Vlasceanu,Left-Back,"May 29, 2005 (19)",Romania,€250k,afc_unirea_04_slobozia_laurentiu_vlasceanu.jpg,2
afc_unirea_04_slobozia_constantin_toma,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,10,Constantin Toma,Left-Back,"Mar 23, 1987 (37)",Romania,€50k,afc_unirea_04_slobozia_constantin_toma.png,2
afc_unirea_04_slobozia_paolo_medina,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,15,Paolo Medina,Right-Back,"May 28, 1999 (25)",Mexico,€550k,afc_unirea_04_slobozia_paolo_medina.png,2
afc_unirea_04_slobozia_andrei_dorobantu,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,2,Andrei Dorobantu,Right-Back,"Aug 29, 2004 (20)",Romania,€200k,afc_unirea_04_slobozia_andrei_dorobantu.png,2
afc_unirea_04_slobozia_ovidiu_perianu,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,20,Ovidiu Perianu,Defensive Midfield,"Apr 16, 2002 (22)",Romania,€450k,afc_unirea_04_slobozia_ovidiu_perianu.png,3
afc_unirea_04_slobozia_rassambek_akhmatov,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,17,Rassambek Akhmatov,Defensive Midfield,"May 31, 1996 (28)",Russia,€300k,afc_unirea_04_slobozia_rassambek_akhmatov.png,2
afc_unirea_04_slobozia_stefan_pacionel,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,-,Stefan Pacionel,Central Midfield,"Feb 16, 1999 (25)",Romania,€200k,afc_unirea_04_slobozia_stefan_pacionel.png,3
afc_unirea_04_slobozia_adnan_aganovic,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,77,Adnan Aganovic,Central Midfield,"Oct 3, 1987 (37)",Croatia,€100k,afc_unirea_04_slobozia_adnan_aganovic.png,3
afc_unirea_04_slobozia_christ_afalna,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,98,Christ Afalna,Attacking Midfield,"Jun 15, 1998 (26)",Cameroon,€400k,afc_unirea_04_slobozia_christ_afalna.png,2
afc_unirea_04_slobozia_florin_purece,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,30,Florin Purece,Attacking Midfield,"Nov 6, 1991 (33)",Romania,€200k,afc_unirea_04_slobozia_florin_purece.png,3
afc_unirea_04_slobozia_petru_neagu,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,27,Petru Neagu,Left Winger,"Aug 13, 1999 (25)",Moldova,€200k,afc_unirea_04_slobozia_petru_neagu.png,2
afc_unirea_04_slobozia_marius_lupu,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,16,Marius Lupu,Right Winger,"Sep 1, 1999 (25)",Romania,€350k,afc_unirea_04_slobozia_marius_lupu.jpg,2
afc_unirea_04_slobozia_cristian_barbut,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,23,Cristian Barbut,Right Winger,"Apr 22, 1995 (29)",Romania,€200k,afc_unirea_04_slobozia_cristian_barbut.png,3
afc_unirea_04_slobozia_jordan_gele,fcsb,FCSB,fcsb.png,-,Jordan Gele,Centre-Forward,"Sep 16, 1992 (32)",France,€250k,afc_unirea_04_slobozia_jordan_gele.png,3
